Version	ID	Parent	AbInit	AED	Coverage	Integrity	Unique
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1114-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1114	augustus	0.09	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1115-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1115	augustus	0.07	1	0.99	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1121-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1121	augustus	0.17	1	0.9	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1125-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1125	augustus	0.22	0.06	0.02	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1127-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1127	augustus	0.07	0.84	0.84	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1129-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1129	augustus	0.03	0.04	0.11	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1130-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1130	augustus	0.02	0.94	0.98	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1132-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1132	augustus	0.26	1	0.95	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1133-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1133	augustus	0.07	1	0.88	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1137-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1137	augustus	0.04	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1139-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1139	augustus	0.09	0.99	0.66	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1140-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1140	augustus	0.14	1	0.95	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1141-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1141	augustus	0.13	0.38	0.41	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1142-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1142	augustus	0.00	1	0.95	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1143-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1143	augustus	0.08	0	0	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1144-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1144	augustus	0.03	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1147-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1147	augustus	0.07	0.04	0.01	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1148-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1148	augustus	0.09	0.05	0.01	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1149-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1149	augustus	0.25	1	0.95	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1150-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1150	augustus	0.26	1	0.95	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1153-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1153	augustus	0.08	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1154-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1154	augustus	0.33	1	0.7	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1155-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1155	augustus	0.05	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1156-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1156	augustus	0.09	1	0.92	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1157-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1157	augustus	0.07	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1158-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1158	augustus	0.47	0.92	0.73	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1159-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1159	augustus	0.03	1	0.85	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1160-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1160	augustus	0.16	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1163-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1163	augustus	0.05	1	0.95	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1168-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1168	augustus	0.04	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1169-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1169	augustus	0.16	1	0.81	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1171-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1171	augustus	0.35	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1173-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1173	augustus	0.10	1	0.96	yes
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1174-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1174	augustus	0.04	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1178-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1178	augustus	0.16	0.99	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1184-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1184	augustus	0.11	1	0.95	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1185-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1185	augustus	0.12	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1187-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1187	augustus	0.01	0	0	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1191-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1191	augustus	0.07	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1192-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1192	augustus	0.08	1	0.9	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1198-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1198	augustus	0.81	1	0.3	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1199-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1199	augustus	0.14	0.99	0.81	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1200-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1200	augustus	0.04	0.68	0.5	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1201-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1201	augustus	0.11	0.89	0.75	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1202-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1202	augustus	0.34	1	0.99	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1205-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1205	augustus	0.13	0.31	0.29	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1206-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1206	augustus	0.08	0.98	0.98	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1207-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1207	augustus	0.28	1	0.9	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1208-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1208	augustus	0.29	1	0.95	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1211-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1211	augustus	0.26	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1212-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1212	augustus	0.06	1	0.9	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1218-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1218	augustus	0.11	0	0	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1219-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1219	augustus	0.13	0.05	0.01	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1223-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1223	augustus	0.00	0.92	0.95	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1224-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1224	augustus	0.04	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1228-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1228	augustus	0.15	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1229-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1229	augustus	0.12	1	0.9	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1230-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1230	augustus	0.04	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1232-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1232	augustus	0.05	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1233-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1233	augustus	0.08	1	0.95	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1239-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1239	augustus	0.27	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1243-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1243	augustus	0.14	1	0.9	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1246-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1246	augustus	0.02	1	0.95	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1250-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1250	augustus	0.18	1	0.99	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1255-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1255	augustus	0.14	1	0.7	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1260-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1260	augustus	0.20	1	0.98	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1261-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1261	augustus	0.08	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1263-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1263	augustus	0.08	1	0.95	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1267-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1267	augustus	0.05	1	0.87	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1268-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1268	augustus	0.31	0.08	0.02	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1271-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1271	augustus	0.27	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1275-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1275	augustus	0.07	1	0.8	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1277-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1277	augustus	0.02	1	1	no
p12b	maker-PdomSCFr1.1-0030-augustus-gene-0.1278-mRNA-1	maker-PdomSCFr1.1-0030-augustus-gene-0.1278	augustus	0.18	1	1	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.0-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.0	snap	0.96	0.22	0.07	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.10-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.10	snap	0.02	1	0.93	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.101-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.101	snap	0.34	0.96	0.69	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.105-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.105	snap	0.06	0.01	0.01	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.111-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.111	snap	0.26	0.78	0.65	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.163-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.163	snap	0.18	1	0.86	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.196-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.196	snap	0.47	1	0.3	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.200-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.200	snap	0.74	0.3	0.09	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.206-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.206	snap	0.07	1	0.95	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.209-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.209	snap	0.39	1	0.44	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.210-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.210	snap	0.06	1	0.95	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.213-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.213	snap	0.21	1	1	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.22-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.22	snap	0.69	1	0.3	yes
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.25-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.25	snap	0.13	1	0.6	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.29-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.29	snap	0.06	1	0.81	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.56-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.56	snap	0.27	1	0.3	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.64-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.64	snap	0.15	0.98	0.95	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.88-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.88	snap	0.12	1	1	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.9-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.9	snap	0.17	1	0.75	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.91-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.91	snap	0.52	1	0.31	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.94-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.94	snap	0.11	0.97	0.64	no
p12b	maker-PdomSCFr1.1-0030-snap-gene-0.97-mRNA-1	maker-PdomSCFr1.1-0030-snap-gene-0.97	snap	0.17	0.09	0.03	no
p12b	maker-PdomSCFr1.1-0031-augustus-gene-0.346-mRNA-1	maker-PdomSCFr1.1-0031-augustus-gene-0.346	augustus	0.07	0.97	0.87	no
p12b	maker-PdomSCFr1.1-0031-augustus-gene-0.347-mRNA-1	maker-PdomSCFr1.1-0031-augustus-gene-0.347	augustus	0.05	0.96	0.95	no
p12b	maker-PdomSCFr1.1-0031-augustus-gene-0.349-mRNA-1	maker-PdomSCFr1.1-0031-augustus-gene-0.349	augustus	0.21	0	0	no
p12b	maker-PdomSCFr1.1-0031-augustus-gene-0.372-mRNA-1	maker-PdomSCFr1.1-0031-augustus-gene-0.372	augustus	0.20	0.78	0.83	no
p12b	maker-PdomSCFr1.1-0031-augustus-gene-0.381-mRNA-1	maker-PdomSCFr1.1-0031-augustus-gene-0.381	augustus	0.20	0.18	0.05	no
p12b	maker-PdomSCFr1.1-0031-snap-gene-0.650-mRNA-1	maker-PdomSCFr1.1-0031-snap-gene-0.650	snap	0.11	0.98	0.49	no
p12b	maker-PdomSCFr1.1-0031-snap-gene-0.655-mRNA-1	maker-PdomSCFr1.1-0031-snap-gene-0.655	snap	0.09	0.97	0.87	no
p12b	maker-PdomSCFr1.1-0031-snap-gene-0.656-mRNA-1	maker-PdomSCFr1.1-0031-snap-gene-0.656	snap	0.71	0.36	0.11	no
p12b	maker-PdomSCFr1.1-0031-snap-gene-0.665-mRNA-1	maker-PdomSCFr1.1-0031-snap-gene-0.665	snap	0.18	0.94	0.73	no
p12b	maker-PdomSCFr1.1-0031-snap-gene-0.683-mRNA-1	maker-PdomSCFr1.1-0031-snap-gene-0.683	snap	0.26	0.73	0.22	no
p12b	maker-PdomSCFr1.1-0031-snap-gene-0.693-mRNA-1	maker-PdomSCFr1.1-0031-snap-gene-0.693	snap	0.04	0.98	0.84	no
p12b	maker-PdomSCFr1.1-0032-augustus-gene-0.13-mRNA-1	maker-PdomSCFr1.1-0032-augustus-gene-0.13	augustus	0.11	0.37	0.36	no
p12b	maker-PdomSCFr1.1-0032-augustus-gene-0.14-mRNA-1	maker-PdomSCFr1.1-0032-augustus-gene-0.14	augustus	0.04	1	1	no
p12b	maker-PdomSCFr1.1-0032-augustus-gene-0.15-mRNA-1	maker-PdomSCFr1.1-0032-augustus-gene-0.15	augustus	0.19	1	0.6	no
p12b	maker-PdomSCFr1.1-0032-augustus-gene-0.27-mRNA-1	maker-PdomSCFr1.1-0032-augustus-gene-0.27	augustus	0.06	1	1	no
p12b	maker-PdomSCFr1.1-0032-augustus-gene-0.28-mRNA-1	maker-PdomSCFr1.1-0032-augustus-gene-0.28	augustus	0.11	0.9	0.7	no
p12b	maker-PdomSCFr1.1-0032-augustus-gene-0.29-mRNA-1	maker-PdomSCFr1.1-0032-augustus-gene-0.29	augustus	0.06	1	0.95	no
p12b	maker-PdomSCFr1.1-0032-augustus-gene-0.5-mRNA-1	maker-PdomSCFr1.1-0032-augustus-gene-0.5	augustus	0.22	1	0.91	no
p12b	maker-PdomSCFr1.1-0032-augustus-gene-0.6-mRNA-1	maker-PdomSCFr1.1-0032-augustus-gene-0.6	augustus	0.10	1	0.95	no
p12b	maker-PdomSCFr1.1-0032-augustus-gene-0.8-mRNA-1	maker-PdomSCFr1.1-0032-augustus-gene-0.8	augustus	0.10	1	0.98	no
p12b	maker-PdomSCFr1.1-0032-snap-gene-0.206-mRNA-1	maker-PdomSCFr1.1-0032-snap-gene-0.206	snap	0.05	0.02	0.01	no
p12b	maker-PdomSCFr1.1-0032-snap-gene-0.209-mRNA-1	maker-PdomSCFr1.1-0032-snap-gene-0.209	snap	0.26	1	0.71	no
p12b	maker-PdomSCFr1.1-0032-snap-gene-0.213-mRNA-1	maker-PdomSCFr1.1-0032-snap-gene-0.213	snap	0.67	0.61	0.18	no
p12b	maker-PdomSCFr1.1-0032-snap-gene-0.218-mRNA-1	maker-PdomSCFr1.1-0032-snap-gene-0.218	snap	0.20	0.41	0.33	no
p12b	maker-PdomSCFr1.1-0032-snap-gene-0.222-mRNA-1	maker-PdomSCFr1.1-0032-snap-gene-0.222	snap	0.16	1	0.86	no
p12b	maker-PdomSCFr1.1-0032-snap-gene-0.224-mRNA-1	maker-PdomSCFr1.1-0032-snap-gene-0.224	snap	0.08	0.83	0.49	no
p12b	maker-PdomSCFr1.1-0032-snap-gene-0.237-mRNA-1	maker-PdomSCFr1.1-0032-snap-gene-0.237	snap	0.29	0.95	0.48	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.1-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.1	augustus	0.22	1	0.83	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.12-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.12	augustus	0.05	1	1	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.13-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.13	augustus	0.17	1	0.3	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.17-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.17	augustus	0.26	0.98	0.87	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.23-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.23	augustus	0.22	0	0	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.32-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.32	augustus	0.24	0.99	0.92	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.35-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.35	augustus	0.06	1	1	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.36-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.36	augustus	0.12	1	1	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.39-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.39	augustus	0.08	0.94	0.88	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.4-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.4	augustus	0.38	0.95	0.4	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.40-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.40	augustus	0.03	0.99	0.9	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.45-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.45	augustus	0.09	1	0.91	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.47-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.47	augustus	0.09	0.98	0.83	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.53-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.53	augustus	0.25	1	1	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.55-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.55	augustus	0.27	0.98	0.91	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.62-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.62	augustus	0.13	1	0.76	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.82-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.82	augustus	0.12	0.96	0.83	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.86-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.86	augustus	0.04	1	0.97	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.89-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.89	augustus	0.22	1	0.92	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.91-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.91	augustus	0.05	1	0.91	no
p12b	maker-PdomSCFr1.1-0033-augustus-gene-0.93-mRNA-1	maker-PdomSCFr1.1-0033-augustus-gene-0.93	augustus	0.34	1	0.95	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.841-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.841	snap	0.92	0.84	0.25	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.842-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.842	snap	0.40	0.7	0.61	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.844-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.844	snap	0.79	0.91	0.27	yes
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.847-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.847	snap	0.14	0.53	0.26	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.849-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.849	snap	0.08	1	1	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.853-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.853	snap	0.15	0.91	0.97	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.854-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.854	snap	0.09	1	0.88	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.857-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.857	snap	0.04	1	1	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.858-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.858	snap	0.18	1	0.96	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.859-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.859	snap	0.03	1	1	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.861-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.861	snap	0.19	1	0.49	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.865-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.865	snap	0.05	1	0.84	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.879-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.879	snap	0.02	1	1	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.885-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.885	snap	0.05	0.75	0.22	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.887-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.887	snap	0.51	0.88	0.31	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.895-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.895	snap	0.05	0.97	0.94	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.908-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.908	snap	0.25	0.95	0.93	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.909-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.909	snap	0.14	0.98	0.5	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.911-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.911	snap	0.15	1	1	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.912-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.912	snap	0.02	1	0.98	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.913-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.913	snap	0.06	1	1	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.915-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.915	snap	0.23	1	0.3	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.917-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.917	snap	0.15	0.96	0.61	no
p12b	maker-PdomSCFr1.1-0033-snap-gene-0.918-mRNA-1	maker-PdomSCFr1.1-0033-snap-gene-0.918	snap	0.18	0.98	0.73	no
